run	V(vout+)-V(vout-)
7.150000000000000e+002	2.134190e-001
7.160000000000000e+002	-6.346679e-002
7.170000000000000e+002	8.439612e-002
7.180000000000000e+002	1.655288e-001
7.190000000000000e+002	-8.947635e-002
7.200000000000000e+002	-1.659322e-002
7.210000000000000e+002	1.304450e-001
7.220000000000000e+002	2.723551e-002
7.230000000000000e+002	-1.874952e-001
7.240000000000000e+002	-2.983670e-001
7.250000000000000e+002	2.147920e-001
7.260000000000000e+002	-5.075216e-003
7.270000000000000e+002	-1.152234e-001
7.280000000000000e+002	-2.195928e-001
7.290000000000000e+002	5.232980e-001
7.300000000000000e+002	1.921558e-001
7.310000000000000e+002	2.891397e-002
7.320000000000000e+002	3.573818e-001
7.330000000000000e+002	-2.363040e-001
7.340000000000000e+002	7.477190e-001
7.350000000000000e+002	-4.930329e-002
7.360000000000000e+002	9.771204e-002
7.370000000000000e+002	2.047276e-001
7.380000000000000e+002	3.205514e-001
7.390000000000000e+002	3.371432e-001
7.400000000000000e+002	-1.109297e-001
7.410000000000000e+002	2.965543e-001
7.420000000000000e+002	1.720846e-001
7.430000000000000e+002	3.029678e-001
7.440000000000000e+002	7.082486e-002
7.450000000000000e+002	3.234186e-001
7.460000000000000e+002	1.354287e-001
7.470000000000000e+002	-1.523461e-001
7.480000000000000e+002	-1.226926e-002
7.490000000000000e+002	-4.205568e-001
7.500000000000000e+002	-4.738662e-001
7.510000000000000e+002	-1.764619e-001
7.520000000000000e+002	-2.222385e-001
7.530000000000000e+002	-8.360076e-002
7.540000000000000e+002	-1.794329e-001
7.550000000000000e+002	-1.671958e-002
7.560000000000000e+002	-2.482724e-002
7.570000000000000e+002	2.803063e-002
7.580000000000000e+002	1.754317e-001
7.590000000000000e+002	4.621339e-002
7.600000000000000e+002	-3.270986e-001
7.610000000000000e+002	-6.666124e-001
7.620000000000000e+002	-4.295967e-001
7.630000000000000e+002	1.759734e-001
7.640000000000000e+002	1.679616e-001
7.650000000000000e+002	-7.333517e-002
7.660000000000000e+002	1.627586e-001
7.670000000000000e+002	-7.290292e-002
7.680000000000000e+002	3.673208e-001
7.690000000000000e+002	-2.549510e-001
7.700000000000000e+002	-5.252593e-001
7.710000000000000e+002	-3.710270e-001
7.720000000000000e+002	-2.282381e-002
7.730000000000000e+002	-1.325600e-001
7.740000000000000e+002	4.149551e-001
7.750000000000000e+002	1.006248e-001
7.760000000000000e+002	-4.479706e-001
7.770000000000000e+002	-1.881101e-001
7.780000000000000e+002	2.315540e-001
7.790000000000000e+002	1.564770e-001
7.800000000000000e+002	5.697632e-002
7.810000000000000e+002	4.301236e-001
7.820000000000000e+002	3.415644e-001
7.830000000000000e+002	-9.079194e-002
7.840000000000000e+002	7.100821e-002
7.850000000000000e+002	2.132976e-001
7.860000000000000e+002	-2.870412e-001
7.870000000000000e+002	-1.158495e-001
7.880000000000000e+002	-1.180861e-001
7.890000000000000e+002	-1.201882e-001
7.900000000000000e+002	-4.760711e-001
7.910000000000000e+002	5.054181e-001
7.920000000000000e+002	6.250777e-001
7.930000000000000e+002	-6.130219e-003
7.940000000000000e+002	-4.768491e-002
7.950000000000000e+002	-2.427001e-001
7.960000000000000e+002	-3.003736e-001
7.970000000000000e+002	1.943102e-001
7.980000000000000e+002	-2.811511e-001
7.990000000000000e+002	2.296958e-001
8.000000000000000e+002	3.513629e-001
8.010000000000000e+002	-6.982660e-002
8.020000000000000e+002	-2.984397e-001
8.030000000000000e+002	2.390828e-001
8.040000000000000e+002	2.420361e-001
8.050000000000000e+002	4.995635e-001
8.060000000000000e+002	3.695209e-001
8.070000000000000e+002	-1.418586e-001
8.080000000000000e+002	1.860938e-001
8.090000000000000e+002	4.002988e-001
8.100000000000000e+002	-3.568618e-001
8.110000000000000e+002	4.130716e-001
8.120000000000000e+002	4.378457e-001
8.130000000000000e+002	-3.284023e-001
8.140000000000000e+002	6.472731e-002
8.150000000000000e+002	3.369832e-002
8.160000000000000e+002	6.860750e-001
8.170000000000000e+002	-1.316428e-001
8.180000000000000e+002	-5.537486e-002
8.190000000000000e+002	-1.279030e-001
8.200000000000000e+002	-7.866848e-001
8.210000000000000e+002	1.915598e-002
8.220000000000000e+002	-2.713139e-001
8.230000000000000e+002	5.165572e-001
8.240000000000000e+002	1.003129e-001
8.250000000000000e+002	-3.904219e-001
8.260000000000000e+002	2.645023e-001
8.270000000000000e+002	-1.008298e-001
8.280000000000000e+002	5.421185e-002
8.290000000000000e+002	3.092785e-001
8.300000000000000e+002	-3.278825e-001
8.310000000000000e+002	2.421832e-001
8.320000000000000e+002	-1.884048e-001
8.330000000000000e+002	-4.542961e-001
8.340000000000000e+002	-2.907467e-002
8.350000000000000e+002	1.035841e-001
8.360000000000000e+002	5.140986e-001
8.370000000000000e+002	-2.357812e-001
8.380000000000000e+002	-1.106262e-001
8.390000000000000e+002	2.526836e-001
8.400000000000000e+002	4.135067e-001
8.410000000000000e+002	6.810904e-003
8.420000000000000e+002	4.992752e-001
8.430000000000000e+002	2.974463e-002
8.440000000000000e+002	-5.490851e-002
8.450000000000000e+002	-6.298535e-001
8.460000000000000e+002	-1.174786e-001
8.470000000000000e+002	-6.731987e-002
8.480000000000000e+002	2.633810e-002
8.490000000000000e+002	-3.791332e-002
8.500000000000000e+002	-2.167499e-001
8.510000000000000e+002	-3.813109e-001
8.520000000000000e+002	2.098036e-002
8.530000000000000e+002	-2.604833e-001
8.540000000000000e+002	-4.728796e-001
8.550000000000000e+002	3.991840e-001
8.560000000000000e+002	-3.047333e-001
8.570000000000000e+002	2.398212e-001
8.580000000000000e+002	-1.721466e-001
8.590000000000000e+002	-1.182840e-001
8.600000000000000e+002	1.008019e-001
8.610000000000000e+002	9.987855e-002
8.620000000000000e+002	-1.848886e-001
8.630000000000000e+002	-3.516572e-001
8.640000000000000e+002	-4.844241e-001
8.650000000000000e+002	2.297156e-001
8.660000000000000e+002	-8.398747e-002
8.670000000000000e+002	3.414311e-001
8.680000000000000e+002	-3.645594e-001
8.690000000000000e+002	-3.995678e-001
8.700000000000000e+002	1.204233e-001
8.710000000000000e+002	1.608088e-001
8.720000000000000e+002	-8.098245e-002
8.730000000000000e+002	-1.701324e-001
8.740000000000000e+002	-2.631781e-001
8.750000000000000e+002	4.692173e-002
8.760000000000000e+002	1.802824e-001
8.770000000000000e+002	2.107906e-001
8.780000000000000e+002	3.822770e-001
8.790000000000000e+002	-1.399965e-001
8.800000000000000e+002	-3.462546e-001
8.810000000000000e+002	-1.273680e-001
8.820000000000000e+002	-7.714462e-002
8.830000000000000e+002	-1.188252e-001
8.840000000000000e+002	-2.096007e-001
8.850000000000000e+002	2.260573e-001
8.860000000000000e+002	-2.761316e-001
8.870000000000000e+002	3.666120e-001
8.880000000000000e+002	1.212633e-001
8.890000000000000e+002	2.486489e-001
8.900000000000000e+002	2.234218e-001
8.910000000000000e+002	4.490008e-001
8.920000000000000e+002	1.190698e-001
8.930000000000000e+002	-2.335825e-001
8.940000000000000e+002	-1.128016e-001
8.950000000000000e+002	1.306438e-001
8.960000000000000e+002	5.055759e-001
8.970000000000000e+002	-1.112731e-001
8.980000000000000e+002	3.091972e-001
8.990000000000000e+002	2.653189e-001
9.000000000000000e+002	-3.314533e-001
9.010000000000000e+002	2.870047e-001
9.020000000000000e+002	-1.539557e-001
9.030000000000000e+002	2.146485e-001
9.040000000000000e+002	-8.000922e-002
9.050000000000000e+002	-3.631008e-001
9.060000000000000e+002	-3.637838e-002
9.070000000000000e+002	-2.215471e-001
9.080000000000000e+002	-2.860546e-003
9.090000000000000e+002	1.167126e-001
9.100000000000000e+002	9.413290e-002
9.110000000000000e+002	4.408836e-003
9.120000000000000e+002	-1.984749e-001
9.130000000000000e+002	2.797844e-001
9.140000000000000e+002	-2.777019e-001
9.150000000000000e+002	-5.521774e-004
9.160000000000000e+002	9.775138e-002
9.170000000000000e+002	3.057659e-001
9.180000000000000e+002	5.460072e-002
9.190000000000000e+002	1.815333e-001
9.200000000000000e+002	2.367418e-001
9.210000000000000e+002	3.249757e-001
9.220000000000000e+002	3.201177e-001
9.230000000000000e+002	-6.628156e-002
9.240000000000000e+002	-1.623123e-001
9.250000000000000e+002	-1.773119e-002
9.260000000000000e+002	1.380961e-001
9.270000000000000e+002	4.471898e-002
9.280000000000000e+002	3.150272e-001
9.290000000000000e+002	1.325297e-001
9.300000000000000e+002	1.687980e-002
9.310000000000000e+002	9.477973e-002
9.320000000000000e+002	-1.288667e-001
9.330000000000000e+002	2.518079e-001
9.340000000000000e+002	-1.294181e-001
9.350000000000000e+002	2.480764e-001
9.360000000000000e+002	1.626945e-001
9.370000000000000e+002	7.908559e-002
9.380000000000000e+002	4.285138e-001
9.390000000000000e+002	-4.573300e-001
9.400000000000000e+002	8.773541e-002
9.410000000000000e+002	-1.811037e-001
9.420000000000000e+002	5.553579e-002
9.430000000000000e+002	1.909437e-001
9.440000000000000e+002	-1.917570e-001
9.450000000000000e+002	-4.618576e-001
9.460000000000000e+002	-1.592534e-001
9.470000000000000e+002	5.529182e-001
9.480000000000000e+002	3.099184e-001
9.490000000000000e+002	1.712646e-001
9.500000000000000e+002	-2.149076e-001
9.510000000000000e+002	3.014827e-002
9.520000000000000e+002	-2.250860e-001
9.530000000000000e+002	-2.061083e-001
9.540000000000000e+002	-1.515751e-001
9.550000000000000e+002	3.119946e-003
9.560000000000000e+002	-9.299302e-002
9.570000000000000e+002	1.098714e-001
9.580000000000000e+002	-1.063399e-001
9.590000000000000e+002	3.731060e-002
9.600000000000000e+002	9.605122e-002
9.610000000000000e+002	3.050776e-001
9.620000000000000e+002	-3.278399e-001
9.630000000000000e+002	9.058595e-002
9.640000000000000e+002	-3.771307e-001
9.650000000000000e+002	1.340413e-001
9.660000000000000e+002	2.880781e-001
9.670000000000000e+002	4.446824e-001
9.680000000000000e+002	-2.546811e-002
9.690000000000000e+002	-4.176328e-001
9.700000000000000e+002	-9.318113e-003
9.710000000000000e+002	-4.611540e-002
9.720000000000000e+002	-2.298675e-001
9.730000000000000e+002	-5.014086e-002
9.740000000000000e+002	-3.901935e-001
9.750000000000000e+002	1.092653e-001
9.760000000000000e+002	-1.245146e-001
9.770000000000000e+002	2.023654e-001
9.780000000000000e+002	5.624914e-002
9.790000000000000e+002	-4.230261e-001
9.800000000000000e+002	1.854751e-001
9.810000000000000e+002	1.115093e-001
9.820000000000000e+002	5.142775e-001
9.830000000000000e+002	1.754799e-001
9.840000000000000e+002	3.450806e-001
9.850000000000000e+002	-1.742835e-001
9.860000000000000e+002	-2.479339e-002
9.870000000000000e+002	-9.176946e-002
9.880000000000000e+002	1.561518e-001
9.890000000000000e+002	-1.596341e-001
9.900000000000000e+002	-2.031085e-001
9.910000000000000e+002	-4.540634e-002
9.920000000000000e+002	5.478022e-001
9.930000000000000e+002	-2.878556e-001
9.940000000000000e+002	-3.241301e-003
9.950000000000000e+002	2.013063e-002
9.960000000000000e+002	-3.789949e-001
9.970000000000000e+002	2.048116e-001
9.980000000000000e+002	5.379384e-001
9.990000000000000e+002	-2.864177e-001
1.000000000000000e+003	1.738334e-002
1.001000000000000e+003	-2.971265e-001
1.002000000000000e+003	-1.784782e-001
1.003000000000000e+003	3.762429e-001
1.004000000000000e+003	-2.775710e-001
1.005000000000000e+003	2.921808e-001
1.006000000000000e+003	-5.325603e-002
1.007000000000000e+003	6.431127e-002
1.008000000000000e+003	-2.039976e-001
1.009000000000000e+003	-2.589829e-001
1.010000000000000e+003	9.175110e-002
1.011000000000000e+003	5.078466e-001
1.012000000000000e+003	3.152301e-001
1.013000000000000e+003	3.195164e-001
1.014000000000000e+003	-1.793408e-001
1.015000000000000e+003	-5.894351e-002
1.016000000000000e+003	3.878846e-001
1.017000000000000e+003	1.625090e-001
1.018000000000000e+003	-4.234996e-001
1.019000000000000e+003	-5.209208e-002
1.020000000000000e+003	-5.888255e-001
1.021000000000000e+003	4.115357e-001
1.022000000000000e+003	-3.321111e-001
1.023000000000000e+003	2.928996e-002
1.024000000000000e+003	4.770293e-001
1.025000000000000e+003	-8.571720e-002
1.026000000000000e+003	-1.326156e-001
1.027000000000000e+003	9.979367e-002
1.028000000000000e+003	-4.188554e-001
1.029000000000000e+003	-2.780516e-001
1.030000000000000e+003	2.943313e-001
1.031000000000000e+003	3.698874e-002
1.032000000000000e+003	5.693254e-001
1.033000000000000e+003	-1.640830e-001
1.034000000000000e+003	1.484101e-001
1.035000000000000e+003	5.152750e-002
1.036000000000000e+003	-2.770967e-001
1.037000000000000e+003	2.287204e-001
1.038000000000000e+003	-1.425633e-001
1.039000000000000e+003	-1.821063e-001
1.040000000000000e+003	2.337070e-001
1.041000000000000e+003	-2.275455e-001
1.042000000000000e+003	-2.241819e-001
1.043000000000000e+003	2.481699e-001
1.044000000000000e+003	1.574056e-001
1.045000000000000e+003	1.491022e-001
1.046000000000000e+003	-3.412538e-001
1.047000000000000e+003	4.602835e-001
1.048000000000000e+003	1.080432e-001
1.049000000000000e+003	1.118548e-001
1.050000000000000e+003	2.467144e-001
1.051000000000000e+003	2.556176e-001
1.052000000000000e+003	2.325420e-001
1.053000000000000e+003	6.283569e-001
1.054000000000000e+003	-3.206539e-001
1.055000000000000e+003	-4.762590e-001
1.056000000000000e+003	-3.322794e-001
1.057000000000000e+003	-1.803050e-001
1.058000000000000e+003	-1.046259e-001
1.059000000000000e+003	7.397079e-002
1.060000000000000e+003	2.122183e-001
1.061000000000000e+003	-1.195292e-001
1.062000000000000e+003	-1.586490e-001
1.063000000000000e+003	3.492050e-001
1.064000000000000e+003	-4.922819e-001
1.065000000000000e+003	1.293671e-001
1.066000000000000e+003	-1.806040e-001
1.067000000000000e+003	-2.716439e-001
1.068000000000000e+003	-4.590130e-001
1.069000000000000e+003	3.450029e-001
1.070000000000000e+003	6.585574e-002
1.071000000000000e+003	4.934294e-001
1.072000000000000e+003	-3.866096e-001
1.073000000000000e+003	6.314325e-002
1.074000000000000e+003	2.346454e-001
1.075000000000000e+003	8.816099e-002
1.076000000000000e+003	3.034205e-001
1.077000000000000e+003	7.089589e-001
1.078000000000000e+003	-1.088147e-001
1.079000000000000e+003	-3.320959e-001
1.080000000000000e+003	1.375837e-001
1.081000000000000e+003	-5.290260e-001
1.082000000000000e+003	-1.033130e-001
1.083000000000000e+003	-2.128837e-001
1.084000000000000e+003	4.906523e-001
1.085000000000000e+003	-2.026668e-001
1.086000000000000e+003	-3.338554e-001
1.087000000000000e+003	5.691051e-003
1.088000000000000e+003	2.091870e-001
1.089000000000000e+003	8.382440e-002
1.090000000000000e+003	-5.574427e-001
1.091000000000000e+003	-1.878977e-001
1.092000000000000e+003	4.036672e-001
1.093000000000000e+003	-2.361488e-002
1.094000000000000e+003	2.893808e-001
1.095000000000000e+003	-1.309273e-001
1.096000000000000e+003	-1.896272e-001
1.097000000000000e+003	-5.576944e-002
1.098000000000000e+003	-1.610970e-002
1.099000000000000e+003	7.043767e-002
1.100000000000000e+003	3.087041e-001
1.101000000000000e+003	4.256094e-001
1.102000000000000e+003	-5.784714e-001
1.103000000000000e+003	4.239805e-001
1.104000000000000e+003	-4.502506e-001
1.105000000000000e+003	3.700216e-001
1.106000000000000e+003	3.150733e-001
1.107000000000000e+003	1.461194e-001
1.108000000000000e+003	8.930731e-002
1.109000000000000e+003	-3.753114e-002
1.110000000000000e+003	-2.779608e-001
1.111000000000000e+003	-3.583624e-001
1.112000000000000e+003	-9.945941e-002
1.113000000000000e+003	7.295907e-001
1.114000000000000e+003	-3.288724e-001
1.115000000000000e+003	8.055758e-002
1.116000000000000e+003	9.410381e-003
1.117000000000000e+003	-4.243851e-001
1.118000000000000e+003	-1.932764e-001
1.119000000000000e+003	-3.061795e-002
1.120000000000000e+003	3.068924e-003
1.121000000000000e+003	1.081681e-002
1.122000000000000e+003	1.167760e-001
1.123000000000000e+003	-1.218643e-001
1.124000000000000e+003	-1.397841e-001
1.125000000000000e+003	-2.281492e-001
1.126000000000000e+003	-3.893483e-001
1.127000000000000e+003	-1.458063e-001
1.128000000000000e+003	-5.699086e-002
1.129000000000000e+003	-1.290417e-002
1.130000000000000e+003	4.221509e-001
1.131000000000000e+003	4.015212e-001
1.132000000000000e+003	-1.777267e-002
1.133000000000000e+003	-1.052370e-001
1.134000000000000e+003	-4.843931e-001
1.135000000000000e+003	-1.795912e-002
1.136000000000000e+003	-2.284307e-001
1.137000000000000e+003	1.543117e-002
1.138000000000000e+003	-1.931403e-001
1.139000000000000e+003	2.791197e-001
1.140000000000000e+003	2.100451e-001
1.141000000000000e+003	3.966985e-001
1.142000000000000e+003	-5.851936e-002
1.143000000000000e+003	-3.529270e-001
1.144000000000000e+003	4.347329e-001
1.145000000000000e+003	2.738237e-003
1.146000000000000e+003	-5.928264e-001
1.147000000000000e+003	-4.272690e-001
1.148000000000000e+003	-9.452295e-002
1.149000000000000e+003	-3.839884e-001
1.150000000000000e+003	-8.504081e-002
1.151000000000000e+003	2.492332e-002
1.152000000000000e+003	-2.308497e-001
1.153000000000000e+003	-9.454989e-002
1.154000000000000e+003	-5.937226e-001
1.155000000000000e+003	8.952284e-002
1.156000000000000e+003	-6.411881e-001
1.157000000000000e+003	-8.850098e-003
1.158000000000000e+003	2.818971e-001
1.159000000000000e+003	4.644458e-001
1.160000000000000e+003	3.744316e-002
1.161000000000000e+003	-2.432323e-002
1.162000000000000e+003	3.878367e-001
1.163000000000000e+003	4.482245e-001
1.164000000000000e+003	-2.644875e-001
1.165000000000000e+003	-2.485342e-001
1.166000000000000e+003	1.284704e-001
1.167000000000000e+003	2.238960e-001
1.168000000000000e+003	-4.218786e-001
1.169000000000000e+003	1.333253e-001
1.170000000000000e+003	-1.694221e-001
1.171000000000000e+003	2.241714e-001
1.172000000000000e+003	-4.956701e-001
1.173000000000000e+003	-4.267907e-002
1.174000000000000e+003	-1.906528e-001
1.175000000000000e+003	-4.712145e-001
1.176000000000000e+003	1.974626e-001
1.177000000000000e+003	3.028576e-001
1.178000000000000e+003	1.742949e-001
1.179000000000000e+003	-1.564422e-001
1.180000000000000e+003	-3.714752e-002
1.181000000000000e+003	2.493541e-001
1.182000000000000e+003	1.734586e-001
1.183000000000000e+003	5.047321e-002
1.184000000000000e+003	1.809177e-001
1.185000000000000e+003	2.992628e-001
1.186000000000000e+003	2.241204e-001
1.187000000000000e+003	-1.975110e-001
1.188000000000000e+003	-6.460118e-002
1.189000000000000e+003	3.417346e-001
1.190000000000000e+003	2.835169e-001
1.191000000000000e+003	-3.486540e-001
1.192000000000000e+003	4.268713e-001
1.193000000000000e+003	-3.190002e-001
1.194000000000000e+003	2.007029e-001
1.195000000000000e+003	5.879807e-002
1.196000000000000e+003	-2.972021e-001
1.197000000000000e+003	3.044343e-001
1.198000000000000e+003	1.236827e-001
1.199000000000000e+003	-4.961755e-001
1.200000000000000e+003	-2.908409e-001
1.201000000000000e+003	4.320240e-002
1.202000000000000e+003	-2.732620e-001
1.203000000000000e+003	-2.558429e-001
1.204000000000000e+003	8.924484e-002
1.205000000000000e+003	2.859838e-001
1.206000000000000e+003	4.797502e-001
1.207000000000000e+003	3.780320e-001
1.208000000000000e+003	3.453240e-001
1.209000000000000e+003	4.083645e-001
1.210000000000000e+003	-5.108237e-002
1.211000000000000e+003	6.447825e-001
1.212000000000000e+003	-4.902363e-002
1.213000000000000e+003	-9.530020e-002
1.214000000000000e+003	-5.134573e-001
1.215000000000000e+003	-3.385913e-001
1.216000000000000e+003	-3.579409e-001
1.217000000000000e+003	-6.653004e-001
1.218000000000000e+003	1.460729e-001
1.219000000000000e+003	7.726026e-002
1.220000000000000e+003	5.332274e-001
1.221000000000000e+003	-2.626867e-001
1.222000000000000e+003	-1.407428e-001
1.223000000000000e+003	-8.898067e-002
1.224000000000000e+003	-5.152125e-001
1.225000000000000e+003	-1.682565e-001
1.226000000000000e+003	-4.385564e-001
1.227000000000000e+003	2.998593e-001
1.228000000000000e+003	-6.941628e-001
1.229000000000000e+003	-7.050848e-002
1.230000000000000e+003	1.508646e-001
1.231000000000000e+003	5.655289e-003
1.232000000000000e+003	3.634083e-001
1.233000000000000e+003	4.741430e-003
1.234000000000000e+003	1.770902e-001
1.235000000000000e+003	-2.120042e-002
1.236000000000000e+003	-1.597607e-001
1.237000000000000e+003	-2.711225e-001
1.238000000000000e+003	3.333380e-001
1.239000000000000e+003	1.346924e-001
1.240000000000000e+003	-3.036296e-001
1.241000000000000e+003	1.731765e-001
1.242000000000000e+003	3.459344e-001
1.243000000000000e+003	-4.792333e-002
1.244000000000000e+003	1.118166e-001
1.245000000000000e+003	6.585264e-002
1.246000000000000e+003	-1.285255e-001
1.247000000000000e+003	-3.306315e-001
1.248000000000000e+003	2.151256e-001
1.249000000000000e+003	-6.369367e-001
1.250000000000000e+003	2.776890e-001
1.251000000000000e+003	-1.415823e-001
1.252000000000000e+003	3.722243e-001
1.253000000000000e+003	2.157845e-001
1.254000000000000e+003	1.129949e-001
1.255000000000000e+003	6.205862e-001
1.256000000000000e+003	-3.490615e-001
1.257000000000000e+003	-3.078337e-001
1.258000000000000e+003	8.186102e-002
1.259000000000000e+003	-3.492815e-001
1.260000000000000e+003	8.238530e-002
1.261000000000000e+003	2.617977e-001
1.262000000000000e+003	-4.166803e-001
1.263000000000000e+003	-4.269838e-001
1.264000000000000e+003	4.326062e-001
1.265000000000000e+003	-2.770207e-001
1.266000000000000e+003	-4.617975e-001
1.267000000000000e+003	2.422614e-001
1.268000000000000e+003	-5.292232e-001
1.269000000000000e+003	-1.035290e-001
1.270000000000000e+003	-3.654377e-001
1.271000000000000e+003	-1.552367e-002
1.272000000000000e+003	-1.608706e-001
1.273000000000000e+003	2.376950e-001
1.274000000000000e+003	-2.401376e-001
1.275000000000000e+003	-1.685429e-001
1.276000000000000e+003	1.718154e-001
1.277000000000000e+003	1.309357e-001
1.278000000000000e+003	2.087860e-001
1.279000000000000e+003	2.334714e-001
1.280000000000000e+003	-2.057569e-001
1.281000000000000e+003	2.282386e-001
1.282000000000000e+003	-8.872342e-002
1.283000000000000e+003	2.129772e-001
1.284000000000000e+003	-1.895943e-001
1.285000000000000e+003	1.739473e-001
1.286000000000000e+003	3.191278e-001
1.287000000000000e+003	1.000028e-001
1.288000000000000e+003	-1.592433e-001
1.289000000000000e+003	6.654263e-004
1.290000000000000e+003	-2.525737e-001
1.291000000000000e+003	8.592463e-002
1.292000000000000e+003	-1.089931e-002
1.293000000000000e+003	-3.022618e-001
1.294000000000000e+003	-3.965330e-002
1.295000000000000e+003	-1.422551e-001
1.296000000000000e+003	5.751631e-001
1.297000000000000e+003	-5.045357e-001
1.298000000000000e+003	-5.835676e-002
1.299000000000000e+003	-1.390238e-001
1.300000000000000e+003	5.328891e-001
1.301000000000000e+003	6.099703e-001
1.302000000000000e+003	-3.262544e-002
1.303000000000000e+003	1.005225e-001
1.304000000000000e+003	-3.326452e-001
1.305000000000000e+003	4.024417e-001
1.306000000000000e+003	-2.664471e-001
1.307000000000000e+003	4.614918e-001
1.308000000000000e+003	-5.069041e-002
1.309000000000000e+003	-1.567063e-001
1.310000000000000e+003	-1.867056e-001
1.311000000000000e+003	2.522001e-001
1.312000000000000e+003	4.584122e-002
1.313000000000000e+003	-1.483922e-001
1.314000000000000e+003	-2.522526e-001
1.315000000000000e+003	5.108123e-001
1.316000000000000e+003	-1.105349e-001
1.317000000000000e+003	-1.794443e-001
1.318000000000000e+003	-9.097981e-002
1.319000000000000e+003	4.162502e-002
1.320000000000000e+003	-1.508963e-001
1.321000000000000e+003	4.003119e-002
1.322000000000000e+003	1.217284e-001
1.323000000000000e+003	8.081937e-002
1.324000000000000e+003	1.568487e-001
1.325000000000000e+003	1.998839e-001
1.326000000000000e+003	1.889715e-001
1.327000000000000e+003	1.022465e-001
1.328000000000000e+003	-3.682740e-001
1.329000000000000e+003	4.084997e-001
1.330000000000000e+003	6.383281e-001
1.331000000000000e+003	4.430785e-001
1.332000000000000e+003	-2.948682e-001
1.333000000000000e+003	-2.627151e-001
1.334000000000000e+003	1.965008e-001
1.335000000000000e+003	2.982121e-001
1.336000000000000e+003	-1.178458e-001
1.337000000000000e+003	-8.562970e-002
1.338000000000000e+003	9.181666e-002
1.339000000000000e+003	-1.517038e-001
1.340000000000000e+003	-3.167431e-001
1.341000000000000e+003	3.714371e-001
1.342000000000000e+003	-2.079265e-001
1.343000000000000e+003	-8.279729e-002
1.344000000000000e+003	2.587285e-001
1.345000000000000e+003	-1.668987e-001
1.346000000000000e+003	-6.243944e-003
1.347000000000000e+003	9.184766e-002
1.348000000000000e+003	-1.644969e-002
1.349000000000000e+003	-1.160192e-001
1.350000000000000e+003	3.771479e-001
1.351000000000000e+003	-3.424141e-001
1.352000000000000e+003	3.260884e-001
1.353000000000000e+003	6.729913e-002
1.354000000000000e+003	7.118988e-002
1.355000000000000e+003	2.584159e-001
1.356000000000000e+003	3.926687e-001
1.357000000000000e+003	-1.777015e-001
1.358000000000000e+003	2.044439e-002
1.359000000000000e+003	1.593184e-001
1.360000000000000e+003	1.239271e-001
1.361000000000000e+003	-8.957148e-003
1.362000000000000e+003	5.163305e-001
1.363000000000000e+003	3.868549e-001
1.364000000000000e+003	2.944036e-001
1.365000000000000e+003	-1.508322e-001
1.366000000000000e+003	4.926775e-001
1.367000000000000e+003	-1.042881e-001
1.368000000000000e+003	2.125819e-001
1.369000000000000e+003	-1.975369e-002
1.370000000000000e+003	1.435425e-001
1.371000000000000e+003	-4.712644e-001
1.372000000000000e+003	9.313345e-003
1.373000000000000e+003	5.352786e-001
1.374000000000000e+003	4.266500e-001
1.375000000000000e+003	-3.031778e-002
1.376000000000000e+003	-2.653520e-001
1.377000000000000e+003	-4.653556e-001
1.378000000000000e+003	1.303673e-002
1.379000000000000e+003	-6.327391e-003
1.380000000000000e+003	-1.825349e-001
1.381000000000000e+003	1.115422e-001
1.382000000000000e+003	-2.990453e-001
1.383000000000000e+003	1.572747e-001
1.384000000000000e+003	-3.593860e-001
1.385000000000000e+003	7.189603e-001
1.386000000000000e+003	-1.406093e-001
1.387000000000000e+003	-3.683162e-002
1.388000000000000e+003	4.274077e-001
1.389000000000000e+003	1.482322e-001
1.390000000000000e+003	-3.230655e-001
1.391000000000000e+003	2.591226e-001
1.392000000000000e+003	2.203393e-002
1.393000000000000e+003	-1.653128e-001
1.394000000000000e+003	-1.994917e-001
1.395000000000000e+003	3.572266e-001
1.396000000000000e+003	-1.296947e-001
1.397000000000000e+003	2.453101e-001
1.398000000000000e+003	-1.699734e-001
1.399000000000000e+003	3.302097e-004
1.400000000000000e+003	-1.809216e-002
1.401000000000000e+003	-7.030320e-002
1.402000000000000e+003	1.106687e-001
1.403000000000000e+003	2.308426e-001
1.404000000000000e+003	2.780213e-001
1.405000000000000e+003	-3.763678e-001
1.406000000000000e+003	6.739235e-002
1.407000000000000e+003	1.387973e-001
1.408000000000000e+003	-3.469679e-001
1.409000000000000e+003	4.912479e-001
1.410000000000000e+003	-2.361202e-002
1.411000000000000e+003	8.982611e-002
1.412000000000000e+003	7.680750e-002
1.413000000000000e+003	-1.959927e-001
1.414000000000000e+003	4.233642e-001
1.415000000000000e+003	-6.981897e-002
1.416000000000000e+003	-1.017385e-001
1.417000000000000e+003	-3.399658e-002
1.418000000000000e+003	7.958817e-002
1.419000000000000e+003	-1.017337e-001
1.420000000000000e+003	4.163504e-002
1.421000000000000e+003	-2.948236e-002
1.422000000000000e+003	3.017766e-001
1.423000000000000e+003	5.500388e-001
1.424000000000000e+003	-2.962399e-002
1.425000000000000e+003	1.300442e-001
1.426000000000000e+003	-3.937440e-001
1.427000000000000e+003	1.005306e-001
1.428000000000000e+003	-5.486012e-003
1.429000000000000e+003	-2.259607e-001
1.430000000000000e+003	1.574695e-001
1.431000000000000e+003	-5.172794e-001
